Article ID,Article Date,NYT section,Paragraph,Title,Fiction,Cyborg (positive),Decisions (positive),Education (positive),Entertain (positive),Healthcare (positive),Singularity (positive),Transportation (positive),Work (positive),Controling AI (negative),Cyborg (negative),Ethics (negative),Military (negative),Progress (negative),Singularity (negative),Work (negative),AI Mood,AI Relevance,Other (negative),Other (positive)
5477457c7988103571030cbb,2008-08-28 00:00:00 UTC,Technology,"AT HOME  IRobot (www.irobot.com), the company that made a name for itself with its Roomba robot vacuum cleaner, has created the Looj, a  robotic gutter cleaner. The device, which  sells for $100 to $170 depending on features, saves a person the trouble of climbing a ladder repeatedly.","For the Advanced in Age, Easy-to-Use Technology",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4.0,4.666666666666667,  ,  
54778dcf79881006dca8adee,2008-09-05 00:00:00 UTC,Movies," WALL-E۪ (G, 1:37) The latest Pixar movie is many things: a silent comedy, a robot love story, a cautionary science fiction parable. Also a masterpiece. (Scott)",Film Series and Movie Listings,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,3.6666666666666665,  ,  
5477a63379881006dca8b015,,Sports,"“I have a technology background,” said Hawkins, who holds a doctorate in artificial intelligence. “I love sports. So I kind of had an opportunity to combine my two passions.”","A Replay System That Is a Hit Among Players, Fans and Even Officials",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,3.3333333333333335,  ,  
5477c0bc79881006dca8b255,2008-09-11 00:00:00 UTC,Arts,"Booty succeeds because its developer, Insomniac Games, has been able to employ the artistic and technical resources it built to support its major retail releases to cook up the piquant, juicy little nugget of gaming that is Booty. As Ratchet, our furry wrench-wielding hero, battles goofy interstellar pirates in search of his lost robot friend, Clank, the lagoons and caverns he traverses look, if anything, better than the environments in Tools of Destruction.","Download the Game, Then Keep the Change",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,2.6666666666666665,  ,  
5477cd3179881006dca8b379,2008-09-12 00:00:00 UTC,Movies," WALL-E۪ (G, 1:37) The latest Pixar movie is many things: a silent comedy, a robot love story, a cautionary science fiction parable. Also a masterpiece. (Scott)",Film Series and Movie Listings,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,3.0,  ,  
5477cee779881006dca8b39e,2014-11-28 00:00:00 UTC,Arts,"Into the Third Dimension: 3-D Printing for Young Artists۪ (Friday through Monday, Wednesday and Thursday) Imagine that a robot or a fairy or a lion came out of a child۪s drawing and acquired three dimensions. It sounds like an animated fantasy, but the Children۪s Museum of the Arts is making something very similar happen in this new exhibition. A collaboration with 3DP4E (3-D Printing for Everyone), this show features works from the museum۪s permanent collection of children۪s art. Each drawing is shown alongside one of its elements or details that۪s been made three-dimensional through the printing process. On selected Saturdays  the next date is Dec. 6  the museum will hold drawing workshops in which children can create art to enter into a raffle to be selected for 3-D printing. At 103 Charlton Street, between Hudson and Greenwich Streets, South Village, 212-274-0986, cmany.org. Hours: Fridays and Thursdays from noon to 6 p.m.; Saturdays and Sundays from 10 a.m. to 5 p.m.; Mondays and Wednesdays from noon to 5 p.m. Free with museum admission: $11; free for 65+, under 1 and members.",Spare Times for Children for Nov. 28-Dec. 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,  ,  
5477f58e79881006dca8b706,,Magazine,"Albert Bregman, my mentor in cognitive psychology, was hardly my role model as a teacher. I became a modern lecturer-entertainer, with bullet points, borscht belt humor and audiovisual razzle-dazzle. Al, like most of my professors at McGill University in the 1970s, sat at a table and rambled off the top of his head. Yet decades later I can remember Al’s musings: circling an idea, linking it with others, trying different vantage points, exploring variations on a theme. It was all a revelation. Psychology at the time, anxious to look like a hard science, was an empiricist dust bowl, where a “theory” was a line drawn through a set of data points. Al was my first professor who probed ideas. How is Chomsky’s deep structure related to Piaget’s schemas and to the ideas of artificial intelligence? When a man pantomimes walking a dog, where is the “dog” in his behavior? Were neural-network models really cutting-edge science or just the old theory of the association of ideas? I never knew that you could analyze ideas in such depth, and thought Al was the smartest person I ever met. But the most important science education is done at the bench. Wanting as much face time as possible, I did research in Al’s lab, which aimed to understand how the brain organizes a jumble of sound into experiences that correspond to the sound makers in the world. Not only was Al studying a tractable instance of the ancient problem of how the mind knows reality, but he also had the coolest toy in the department — a refrigerator-size minicomputer. As we passed the headphones back and forth, tweaking the beeps and boops, I learned how science is really done: create a world that will show that your ideas are right, but only if they are right. And so this philosophe with a minicomputer set me on a career of trying to understand how the mind works.",Albert Bregman,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,3.0,  ,  
5478345379881006dca8bc65,,Arts,"“Bionic Woman” should have taught NBC to stay away from remakes of classic campy shows from the 1970s and 1980s. There is only one ingenious thing about “Knight Rider” and it’s not KITT, the transformer car that has artificial intelligence, a jet fighter’s weapons systems and holographic image projection, and can take the shape of all kinds of vehicles — trucks, vans, racing cars. This remake of the original ’80s show, on Wednesday nights,  is a staggering bore, but one has to give the writers credit for coming up with a reason, other than a romantic tryst or doctor’s appointment, to get the heroine down to her filmy underwear in the first episode. When KITT is hit by a missile and covered in flames, the inside of the car heats up to deadly levels, forcing Sarah Graiman (Deanna Russo) to strip down  in the passenger seat next to the show’s hero, Mike Traceur (Justin Bruening).",A Detective Sharpens His Eye and Charm,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3.3333333333333335,  ,  
547855f379881006dca8bf68,2008-09-26 00:00:00 UTC,Movies," WALL-E۪ (G, 1:37) The latest Pixar movie is many things: a silent comedy, a robot love story, a cautionary science fiction parable. Also a masterpiece. (Scott)",Film Series and Movie Listings,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,2.3333333333333335,  ,  
547892ea79881006dca8c4ed,2008-10-03 00:00:00 UTC,Movies," WALL-E۪ (G, 1:37) The latest Pixar movie is many things: a silent comedy, a robot love story, a cautionary science fiction parable. Also a masterpiece. (Scott)",Film Series and Movie Listings,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,3.6666666666666665,  ,  
5478bc487988105199667dc9,,Arts,"More important, The Force Unleashed tells the most interesting, nuanced “Star Wars” story since the original film trilogy. And this is where Mr. Lucas’s hand can be most clearly discerned, in a good way. He may not have been personally involved in programming digital lighting filters or artificial intelligence subroutines, but he was the driver of the story, and it shows.",From Passive to Active in a Galaxy Far Away,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.3333333333333335,  ,  
5479192079881051996685df,2008-10-17 00:00:00 UTC,Sports,"I was and always will be a huge fan of Van۪s skating,۝ the blogger Dan Watson wrote on Youwillsoon, a skateboarding site. Wastell had amazing style and originality that was a breath of fresh air in a world of cookie-cutter robot kids.۝","A Fearless Skateboarder Lived Fast, but It Did Not Last",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,2.0,  ,  
54791f81798810519966865d,,Opinion,You don’t have to be a rocket scientist to look at the world around you and conclude that natural stupidity trumps artificial intelligence any time.,"Who’s the Boss, You or Your Computer?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.666666666666667,  ,  
547944de79881051996689a1,2014-11-21 00:00:00 UTC,Paid Death Notices,"KIELY--Robert F.,Jr, age 55, died November 19, 2014. Manager for over 30 years at AI Friedman. Born February 5, 1959 to Robert and Maureen Kiely in New Rochelle, NY. Survived by wife Hilary: brothers John and Edward and sisters Barbara Pellicano and Mary Green. Aunt MaryJane Placzankis: Uncle Brian Barone and Brian's companion Patricia Lukasik. Visitation Sunday 3-7pm at Coffey Funeral Home in Tarrytown, NY. Funeral Mass Monday 10am at Holy Name of Jesus Church in New Rochelle. Burial Sleepy Hollow Cemetery.","Paid Notice: Deaths  KIELY, ROBERT F.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,  ,  
54797e987988105199668e71,2008-11-02 00:00:00 UTC,Movies,"Unlike its rivals, The Day the Earth Stood Still۝  and now, the long-awaited Dec. 12 remake with Keanu Reeves, Jennifer Connelly and Jon Hamm  posited a sympathetic humanoid visitor from outer space, albeit one accompanied by an imposingly large robot named Gort. This child-friendly visitation proved a moderate hit, grossing $1.85 million in the United States (virtually the same as The Thing۝). Thanks to the futuristic technology of television however, it would become the best-loved science fiction film of the cold war era  precursor to, if not inspiration for, Steven Spielberg۪s Close Encounters of the Third Kind۝ and E.T.: The Extraterrestrial.۝",The Cold War Sci-Fi Parable That Fell to Earth,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,  ,  
547988aa7988105199668f4a,2008-11-09 00:00:00 UTC,Books,"McCall is a progenitor of what today is called steam punk,۝ the retro-styling of current high technology (like making computers look Victorian) as both critical commentary and expression of weari_ness of the new. Given his ۪40s and ۪50s Boys۪ Life-representational mannerism, it is curious that he has never done a children۪s book before, but frankly his books for adults could have been written for children too, even if kids wouldn۪t understand all the nostalgic references. Similarly, Marveltown,۝ with its faux sci-fi, futuristic and robot imagery, will certainly appeal to parents.",At the Invent-o-Drome,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,3.0,  ,  
547993e97988105199669031,2008-11-13 03:56:00 UTC,Books,"Five months later, back in England again, Liz Norton received a gift in the mail from her German friend. As one might guess, it was another novel by Archimboldi. She read it, liked it, went to her college library to look for more books by the German with the Italian name, and found two: one was the book she had already read in Berlin, and the other was Bitzius. Reading the latter really did make her go running out. It was raining in the quadrangle, and the quadrangular sky looked like the grimace of a robot or a god made in our own likeness. The oblique drops of rain slid down the blades of grass in the park, but it would have made no difference if they had slid up. Then the oblique (drops) turned round (drops), swallowed up by the earth underpinning the grass, and the grass and the earth seemed to talk, no, not talk, argue, their incomprehensible words like crystallized spiderwebs or the briefest crystallized vomitings, a barely audible rustling, as if instead of drinking tea that afternoon, Norton had drunk a steaming cup of peyote.",2666۪,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.3333333333333335,  ,  
547a17e07988101f15589f0e,,Technology,"The ability to recognize just about any phrase from any person has long been the supreme goal of artificial intelligence researchers looking for ways to make man-machine interactions more natural. Systems that can do this have recently started making their way into commercial products. Raj Reddy, an artificial intelligence researcher at Carnegie Mellon University who has done pioneering work in voice recognition, said Google’s advantage in this field was the ability to store and analyze vast amounts of data. “Whatever they introduce now, it will greatly increase in accuracy in three or six months,” he said.","Google Is Taking Questions (Spoken, via iPhone)",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4.333333333333333,4.666666666666667,     ," AI enhances devices, AI science is progressing    Better search engines."
547a37ea7988101f1558a1cf,2008-11-18 00:00:00 UTC,Movies,"WALL-E  Pixar۪s gallant little robot arrives in five editions from Disney DVD: single disc ($29.99), three-disc special ($40.99), three disc Blu-ray ($40.99), two-disc Blu-ray ($35.99) and Spanish language ($29.99). Each and every one is rated G. We۪ve grown accustomed to expecting surprises from Pixar, but Wall-E۪ surely breaks new ground,۝ A. O. Scott wrote in The New York Times in June.",New DVDs: D. W. Griffith,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,3.3333333333333335,  ,brief mention of Wall-E  
547a39e17988101f1558a1fb,2008-11-23 00:00:00 UTC,Magazine,"Moonlighting: I۪m a founder of the Stupid Fun Club, which does research involving robots. One of my favorites that we designed at the club is Moonbot, which vacillates between a flat robot and a somewhat flirtatious female. It۪s interesting how much that changes the way people (especially men) relate to it. Object that۪s reminiscent of childhood: Since I was a kid I۪ve had robot toys. What amazes me is that now, for $200, you can buy a robot toy that has more technology than NASA had during the lunar program.",SimCity Living,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3.5,3.6666666666666665,     ,    robot toys 
547a774c7988101f1558a737,2008-11-25 00:00:00 UTC,Science,"Dr. Arkin said he could imagine a number of ways in which autonomous robot agents might be deployed as battlefield assistants۝  in countersniper operations, clearing buildings of suspected terrorists or other dangerous assignments where there may not be time for a robotic device to relay sights or sounds to a human operator and wait for instructions. Daniel C. Dennett, a philosopher and cognitive scientist at Tufts University, agrees. If we talk about training a robot to make distinctions that track moral relevance, that۪s not beyond the pale at all,۝ he said. But, he added, letting machines make ethical judgments is a moral issue that people should think about.۝ In the tank-cemetery circumstance, for example, the potentially lethal encounter is judged unethical because the cemetery is a sacred site and the risk of civilian casualties is high. So the robot pilot declines to engage. When the robot finds another target with no risk of civilian casualties, it fires. In another case, attacking an important terrorist leader in a taxi in front of an apartment building, might be regarded as ethical if the target is important and the risk of civilian casualties low. Still, he said, as the robot gains the ability to be more and more aware of its situation,۝ more decisions might be delegated to robots. We are moving up this curve.۝","A Soldier, Taking Orders From Its Ethical Judgment Center",0,0,3,0,0,0,1,0,1,0,0,1,2,0,0,0,3.583333333333333,4.333333333333333,           ,"  Use of Cognitive robot for hazardous military tasks      soldier, ethics   "
547a774e7988101f1558a738,2008-11-25 00:00:00 UTC,Science,"A moment later he returned with something cute and bouncy balanced on the palm of his hand. It was basically a little cube attached to a cross, outfitted with a series of small plastic propellers, some lights and wires, four orange plastic pontoons that could easily have been scavenged from a bath toy, and a rudder that looked like a popsicle stick. So this was a model of the robotic helicopter? No, this is it,۝ Dr. Roy said. This is the robot itself.۝ And it was just one of several working prototypes, he added, that the lab and collaborators from around the world had built from off-the-shelf parts. At the same time, robots have snuck up from behind. It may not look like Hollywood, but the age of robotics is upon us,۝ said Daniela Rus of M.I.T. Robots are involved in many everyday aspects of life, even if we don۪t realize it.۝ The word comes from the Czech robota,۝ meaning slave, and, yes, we have our robot slaves. Factory robots encapsulate our drugs, sequence our genes, fabricate our chips, monitor our radiation, spot weld and spray paint our cars, load bricks, rivet bolts, run nuts, make glass, die cast, sand blast. Remotely operated vehicles rove the surface of Mars and plumb the maritime depths. Some of us own frankly robotic devices like the Roomba, or would except that we۪ve been warned not to because we have fringed carpets. A plant can call a robot over and complain that its soil is not moist enough, Dr. Rus said. Or a salad-minded person may solicit the system, saying, I need some tomatoes. Find the ripest five, pick them and set them aside. The project is in its early stages, and the students are still ironing out some kinks in their robots and routers. But Dr. Rus۪s hopes are high. As she sees it, the agricultural industry, with its backbreaking tasks and its reliance on pesticides and fertilizers, could use the methodical touch of a robot tuned to hear the plants cry.","In an Age of Robots, One to Clean the House? Still but a Dream",1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3.6666666666666665,4.75,           ,        Dreams of ways robots could help with everyday life and household tasks  agricultural application 
547a7e207988101f1558a7c9,,Technology,"Mr. Horvitz, an artificial intelligence researcher at Microsoft Research, said many people treated search engines as if they could answer questions like a human expert.",Microsoft Examines Causes of ‘Cyberchondria’,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,4.666666666666667,  ,Use of AI by search engines  
547a8ed07988101f1558a929,2008-12-02 00:00:00 UTC,Technology,"OWI ROBOTS OWI makes 30 to 40 robot kits, ranging from $12 to $80 and featuring whimsical creations like a grasshopper, a happy hopping frog,۝ a peppy orangutan۝ and a kabuto-mushi, which is Japanese for rhinoceros beetle. They take from five minutes to four hours to build, Mr. Fiorello said, and have excellent tutorials.",Robots in a Box,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.6666666666666665,  ,  
547ab2eb7988101f1558ac4d,2008-12-02 00:00:00 UTC,Science,"Re A Soldier, Taking Orders From Its Ethical Judgment Center۝ (Nov. 25): Any question of the ethics of using robots as soldiers need go no further than Isaac Asimov۪s Three Laws of Robotics, which contain the overriding principle that a robot may not injure a human being or, through inaction, allow a human being to come to harm.۝",Robot Warfighters (2 Letters),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,4.0,  ,  
547acb9b7988101f1558ae56,,U.S.,"Oliver G. Selfridge, an innovator in early computer science and artificial intelligence, died on Wednesday in Boston. He was 82. With four other colleagues, Mr. Selfridge helped organize a 1956 conference at Dartmouth that led directly to creation of the field of artificial intelligence. “Oliver was one of the founding fathers of the discipline of artificial intelligence,” said Eric Horvitz, a Microsoft researcher who is president of the Association for the Advancement of Artificial Intelligence. “He has been well known in the field for his early and prescient writings on the challenge of endowing machines with the ability to learn to recognize patterns.” Mr. Selfridge never stopped theorizing, speaking and writing on what he saw as the future of artificial intelligence.","Oliver Selfridge, an Early Innovator in Artificial Intelligence, Dies at 82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.333333333333333,           ,           
547ae4527988101f1558b055,,Corrections,"An obituary on Thursday about Oliver G. Selfridge, an innovator in early artificial intelligence, misspelled the surname of the pioneer theorist of computer science with whom he studied at M.I.T. He was Norbert Wiener, not Weiner. (Go to Article)",Corrections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.3333333333333335,  ,  
547ae6fe7988101f1558b089,,Corrections,"An obituary on Thursday about Oliver G. Selfridge, an innovator in early artificial intelligence, misspelled the surname of the pioneer theorist of computer science with whom he studied at M.I.T. He was Norbert Wiener, not Weiner.",Correction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,3.6666666666666665,  ,  
547b075e7988101f1558b338,,Unknown,"“The Imitation Game,” whose title comes from Mr. Turing’s paper musing on artificial intelligence, is also a tale of Mr. Turing’s aloof, analytic heart, pressed between the arrogance of genius and the suffering of a man unable to connect in life. “The Imitation Game,” whose title comes from Mr. Turing’s paper musing on artificial intelligence, is also a tale of Mr. Turing’s aloof, analytic heart, pressed between the arrogance of genius and the suffering of a man unable to connect in life.",Math Anxiety: Why Hollywood Makes Robots of Alan Turing and Other Geniuses,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.8333333333333335,"lack of human connection, mechanical and soulless   lack of human connection, mechanical and soulless  ",     
547b138e7988101f1558b436,2008-12-12 00:00:00 UTC,Science,"The movie, starring Keanu Reeves as the alien Klaatu, who comes to warn mankind to change its warlike ways or be destroyed, is of course a remake of the 1951 classic starring Michael Rennie. No official translation of them exists, but the words Klaatu barada nikto۝ were sufficient in the original movie to save the Earth, or at least postpone its day of judgment from Klaatu۪s robot enforcer Gort. And they have been a touchstone of science fiction and alien sociology ever since.",One Alien to Another: A Broadcast to the Stars,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,3.3333333333333335,  ,  
547b9241798810629fb0c63d,2014-12-01 00:00:00 UTC,Theater,"Stanley emerged because Mr. Silovsky chanced on an animatronic controller, as well as some aluminum and a couple of wood saws. Theater with robots is increasingly common  from Osaka University۪s Robot Theater Project to such local examples as Les Freres Corbusier۪s Heddatron۝ and Mr. Maxwell۪s Joe.۝ (Mr. Silovsky built the robot for the last of those.) But few performing automatons enjoy the kind of relationship that Mr. Silovsky and Stanley have. In Send for the Million Men,۝ Stanley plays Bartolomeo Vanzetti. (Ricky, a virtual figure created with the video designer Victor Morales, who appears on a television screen, plays Nicola Sacco.) A robot wouldn۪t seem a natural collaborator for a play about an execution nearly a century ago, but as Mr. Silovsky explained: My medium is machines and robots. That۪s how I communicate.۝",A Not-So-Mad Scientist and His Blue-Eyed Buddy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333333333,2.666666666666667,     ,     
547bc50d798810629fb0c68b,2014-12-01 00:00:00 UTC,Technology,"And at Iowa State University in Ames, a professor, Lie Tang, hopes to have his prototype weeding robot in fields by next spring. The robot may use infrared data to help identify weeds it then plucks.",Working the Land and the Data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,2.3333333333333335,  ,Robot weed killing  weeding
547bcc3f798810629fb0c6f4,2007-11-05 00:00:00 UTC,Technology,"It۪s amazing how quickly you acclimatize to the idea of robot driving in cities,۝ said Michael Montemerlo, a Stanford roboticist who headed the programming effort of the Passat that finished the course first.",Crashes and Traffic Jams in Military Test of Robotic Vehicles,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4.0,5.0,  ,  
547bcde4798810629fb0c713,2007-11-04 00:00:00 UTC,Technology,"Yet another corporate misadventure from that period has gained legendary status among his pals: Trying  to build a supergadget that could unobtrusively record the sights and sounds behind the creation of a new consumer product, he modified a mobile robot with an articulating, arm-mounted Web camera and microphone and turned it loose to scurry around the company. But there was a small problem. The robot was also connected to the Internet.","I, Robot: The Man Behind the Google Phone",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.1666666666666665,     ,     
547c0ff4798810629fb0cc24,2008-02-19 00:00:00 UTC,Science,"In his cuttlefish heaven, Dr. Hanlon has discovered new dimensions to camouflage. Curious to observe the animals at night, he and his colleagues used an underwater robot to film them in dim red light. The footage revealed something never  seen before, cephalopods disguising themselves at night.",Revealed: Secrets of the Camouflage Masters,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.6666666666666665,2.6666666666666665,  ,helpful  
547c192e798810629fb0ccc9,,Health,"Mr. Stoicescu, who has a Ph.D. in medicinal chemistry, was born in Romania and lived in the United States in the early 1990s before founding Sindan, an oncology products company that he ran for 15 years. Now living with his wife and 12-year-old son in a village outside Geneva, he describes himself as a “transhumanist” who believes that life can be extended through nanotechnology and artificial intelligence, as well as diet and lifestyle adaptations. His genome sequence, he reasons, might give him a better indication of just what those should be. Last fall, Mr. Stoicescu paid $1,000 to get a glimpse of his genetic code from deCODE Genetics. That service, and a similar one offered by 23andMe, looks at close to a million nucleotides on the human genome where DNA is known to differ among people.",Gene Map Becomes a Luxury Item,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,4.0,expensive so access is limited to rich  ,  
547c63a1798810629fb0d2f0,2008-01-03 00:00:00 UTC,Technology,"Among the things they do is fight. Professor Kuffner said that in Japan and South Korea, the centers of innovation in  toy robots, people often have toy robot battles.","Not Exactly the Jetsons, but Getting Closer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,3.6666666666666665,  ,  
547cc8c1798810275e38389e,2008-01-14 00:00:00 UTC,Opinion,"There is something breathtaking about this process at the heart of modern capitalism. The promise of a blockbuster will keep driving companies to develop yet another gadget and some will hit the jackpot with an iPod or a Nintendo Wii. But most won۪t. Regardless of format, high-definition DVD is likely to be replaced pretty soon by movies streaming through the Internet. That robot with a personality  and the Taser with a song  will never make it to my house.",Just What I Need?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,2.3333333333333335,unnecessary  ,  
547ccc04798810275e3838ea,2008-01-15 00:00:00 UTC,Science,"On Thursday, an alert and ready-to-work Idoya stepped onto her treadmill and began walking at a steady pace with electrodes implanted in her brain. Her walking pattern and brain signals were collected, fed into the computer and transmitted over a high-speed Internet link to a robot in Kyoto, Japan. Designed by the Sarcos Research Corporation in Salt Lake City, the robot was chosen for the experiment because of its extraordinary ability to mimic human locomotion. As Idoya۪s brain signals streamed into CB۪s actuators, her job was to make the robot walk steadily via her own brain activity. She could see the back of CB۪s legs on an enormous movie screen in front of her treadmill and received treats if she could make the robot۪s joints move in synchrony with her own leg movements. When Idoya۪s brain signals made the robot walk, some neurons in her brain controlled her own legs, whereas others controlled the robot۪s legs. The latter set of neurons had basically become attuned to the robot۪s legs after about an hour of practice and visual feedback.","Monkey۪s Thoughts Propel Robot, a Step That May Help Humans",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.583333333333333,4.25,           ,   its extraordinary ability to mimic human locomotion        
547cce06798810275e383915,2014-12-02 00:00:00 UTC,Science,"The rules that govern the movement of the robots are very simple and easy to state mathematically,۝ said Dr. Whitney, who conceived the exhibit in 2009. It۪s not like each robot is transported out of its body and can see the entire play area. They understand what۪s going on in their neighborhood. It۪s a matter of doing something little and simple, and following the rules. What you get is more than the sum of the parts.۝ I got this email from these crazy math people out of the blue who wanted to build a giant robot exhibit,۝ Dr. McLurkin said. When they sketched out their plans, and all the technology  they wanted to attract people, have robots in the floor, cameras looking down  I was like, Wait a minute.۪ʉ۝","Math That Pursues, Spins and Swarms ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.166666666666667,3.833333333333333,     ,     
547d148e798810275e383fa1,2008-01-22 00:00:00 UTC,Sports,"Burk was known as the robot rower for his ability to maintain a steady pace of some 40 strokes a minute, using a relatively uncommon upright stance. At one point he won 37 consecutive races.","Joe Burk, 93, Won Honors on Thames and in Pacific, Is Dead",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,  ,  
547d432a798810275e3843b5,2008-01-26 00:00:00 UTC,Corrections,"An article in Science Times on Jan. 15 about an experiment in which a robot was controlled by a monkey۪s thoughts misattributed the robot۪s design. It was by the Sarcos Research Corporation in Salt Lake City, not Gordon Cheng and colleagues at the ATR Computational Neuroscience Laboratories in Kyoto, Japan. (The Kyoto group helped design the experiment.)",Corrections: For the Record,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,3.3333333333333335,  ,  
547d4340798810275e3843c4,2008-01-26 00:00:00 UTC,Corrections,"An article in Science Times on Jan. 15 about an experiment in which a robot was controlled by a monkey۪s thoughts misattributed the robot۪s design. It was by the Sarcos Research Corporation in Salt Lake City, not Gordon Cheng and colleagues at the ATR Computational Neuroscience Laboratories in Kyoto, Japan. (The Kyoto group helped design the experiment.)  (Go to Article)",Corrections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.6666666666666665,  ,  
547d9ae5798810275e384bba,,U.S.,"In 1959, he joined the Stanford School of Medicine, where he was chairman of the department of genetics and was a professor of biology and computer science, working on research in artificial intelligence, biochemistry and medicine.","Joshua Lederberg, 82, a Nobel Winner, Dies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.3333333333333335,  ,  
547db56b798810275e384e26,2008-02-10 00:00:00 UTC,N.Y. / Region,"Nearby a video of Mr. Acconci۪s performance is Ms. Mori۪s Tea Ceremony III۝ (1995), a color photograph of the artist costumed like a robot and behaving in a servile manner in order to question gender roles and notions of female identity in Japan, her native country. In the image she is shown on a busy Tokyo street offering tea service to businessmen, who are not sure what to make of her cartoonish outfit and robotic behavior. The exchange becomes farcical.","A Walk on the Wild Side, and Then Some",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,2.6666666666666665,robot servility compared to gender stereotyping and treatment  ,  
547db79a798810275e384e55,2007-12-07 00:00:00 UTC,Science,"He did not have a lifelong ambition to be an astronaut, but was pushed by friends in the program to apply. Now he is taking his first flight, and will operate the robot arms aboard the shuttle and station.","STS-122: An Eclectic, Multinational Crew",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,2.0,  ,telerobotics  AI aids in space exploration
547dc468798810275e384f88,2008-02-10 00:00:00 UTC,Business Day,"WORK on Mr. Potato Head started last year in a heavily guarded Disney research plant  a few miles from the company۪s headquarters in Burbank, Calif. Developers had to make a five-foot-tall plastic potato sing, dance and seemingly hold conversations with people at random. The robot also had to be able to remove his ear and put it back on.",Will Disney Keep Us Amused?,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,2.6666666666666665,  ,  
547ddb01798810275e385191,2008-02-11 00:00:00 UTC,Science,"Air Force Col. Rex J. Walheim and Stanley G. Love spent more than six hours outside the space complex preparing Columbus for its removal from Atlantis۪ cargo bay before Leland Melvin used the station۪s robot arm to pull the module out. Colonel Walheim and Mr. Love fell an hour behind schedule preparing Columbus as they removed covers, attached power cables and affixed a device that the robot arm grasped to pull the module free.",Astronauts Attach Science Module to Space Station,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,3.3333333333333335,     ,     
